gene	length	species	median	quant
13_distribution_divergence/01_input_alignments/OG0001770_disco_tree2_aligned_trim.faa	270	31	0.287705966996931	0
13_distribution_divergence/01_input_alignments/OG0003165_disco_tree1_aligned_trim.faa	474	29	0.287734592911058	0
13_distribution_divergence/01_input_alignments/OG0006098_disco_tree1_aligned_trim.faa	472	25	0.287849410785738	0
13_distribution_divergence/01_input_alignments/OG0000243_disco_tree3_aligned_trim.faa	205	33	0.288080998969417	0
13_distribution_divergence/01_input_alignments/OG0009053_disco_tree1_aligned_trim.faa	383	29	0.288375186999614	0
13_distribution_divergence/01_input_alignments/OG0010446_disco_tree1_aligned_trim.faa	199	27	0.288426258964778	0
13_distribution_divergence/01_input_alignments/OG0007133_disco_tree1_aligned_trim.faa	732	31	0.288604437670353	0
13_distribution_divergence/01_input_alignments/OG0006036_disco_tree1_aligned_trim.faa	1503	27	0.288701154836457	0
13_distribution_divergence/01_input_alignments/OG0008930_disco_tree1_aligned_trim.faa	624	31	0.288719971051844	0
13_distribution_divergence/01_input_alignments/OG0006037_disco_tree1_aligned_trim.faa	751	29	0.288813738056023	0
13_distribution_divergence/01_input_alignments/OG0004810_disco_tree1_aligned_trim.faa	393	22	0.288982709274287	0
13_distribution_divergence/01_input_alignments/OG0009263_disco_tree1_aligned_trim.faa	422	32	0.288997150154525	0
13_distribution_divergence/01_input_alignments/OG0010148_disco_tree1_aligned_trim.faa	419	33	0.289134784317727	0
13_distribution_divergence/01_input_alignments/OG0009493_disco_tree1_aligned_trim.faa	214	32	0.289216118997738	0
13_distribution_divergence/01_input_alignments/OG0001453_disco_tree2_aligned_trim.faa	733	29	0.289266539200849	0
13_distribution_divergence/01_input_alignments/OG0000856_disco_tree1_aligned_trim.faa	252	27	0.289322439830829	0
13_distribution_divergence/01_input_alignments/OG0001782_disco_tree2_aligned_trim.faa	605	21	0.289374725791695	0
13_distribution_divergence/01_input_alignments/OG0006209_disco_tree1_aligned_trim.faa	628	22	0.2896158076471	0
13_distribution_divergence/01_input_alignments/OG0008211_disco_tree1_aligned_trim.faa	306	32	0.289645370105953	0
13_distribution_divergence/01_input_alignments/OG0002388_disco_tree1_aligned_trim.faa	836	18	0.289907231936718	0
13_distribution_divergence/01_input_alignments/OG0011900_disco_tree1_aligned_trim.faa	266	23	0.290019695270473	0
13_distribution_divergence/01_input_alignments/OG0000328_disco_tree2_aligned_trim.faa	1978	31	0.290350672427224	0
13_distribution_divergence/01_input_alignments/OG0010183_disco_tree1_aligned_trim.faa	622	34	0.29056148806086	0
13_distribution_divergence/01_input_alignments/OG0010593_disco_tree1_aligned_trim.faa	335	26	0.290605472767333	0
13_distribution_divergence/01_input_alignments/OG0005317_disco_tree1_aligned_trim.faa	741	33	0.29067865749806	0
13_distribution_divergence/01_input_alignments/OG0005957_disco_tree1_aligned_trim.faa	635	32	0.290726967364669	0
13_distribution_divergence/01_input_alignments/OG0010436_disco_tree1_aligned_trim.faa	497	31	0.290771689922262	0
13_distribution_divergence/01_input_alignments/OG0007081_disco_tree1_aligned_trim.faa	489	32	0.290783357563492	0
13_distribution_divergence/01_input_alignments/OG0007358_disco_tree1_aligned_trim.faa	423	29	0.291166492196173	0
13_distribution_divergence/01_input_alignments/OG0010373_disco_tree1_aligned_trim.faa	334	32	0.291169575019884	0
13_distribution_divergence/01_input_alignments/OG0005129_disco_tree1_aligned_trim.faa	1323	31	0.291185205626185	0
13_distribution_divergence/01_input_alignments/OG0006387_disco_tree1_aligned_trim.faa	556	23	0.291348570703197	0
13_distribution_divergence/01_input_alignments/OG0003336_disco_tree2_aligned_trim.faa	230	27	0.291387646272354	0
13_distribution_divergence/01_input_alignments/OG0008759_disco_tree1_aligned_trim.faa	248	24	0.291448318908055	0
13_distribution_divergence/01_input_alignments/OG0010081_disco_tree1_aligned_trim.faa	235	33	0.291633482596686	0
13_distribution_divergence/01_input_alignments/OG0011174_disco_tree1_aligned_trim.faa	201	31	0.291717594542725	0
13_distribution_divergence/01_input_alignments/OG0007523_disco_tree1_aligned_trim.faa	473	31	0.29178529862344	0
13_distribution_divergence/01_input_alignments/OG0005596_disco_tree1_aligned_trim.faa	685	32	0.291888793008401	0
13_distribution_divergence/01_input_alignments/OG0000790_disco_tree1_aligned_trim.faa	317	17	0.292045511735541	0
13_distribution_divergence/01_input_alignments/OG0003406_disco_tree1_aligned_trim.faa	1121	30	0.292462891533472	0
13_distribution_divergence/01_input_alignments/OG0001861_disco_tree2_aligned_trim.faa	199	28	0.292596835292742	0
13_distribution_divergence/01_input_alignments/OG0002462_disco_tree1_aligned_trim.faa	1072	30	0.292693090245264	0
13_distribution_divergence/01_input_alignments/OG0004326_disco_tree1_aligned_trim.faa	203	17	0.292792974521191	0
13_distribution_divergence/01_input_alignments/OG0001597_disco_tree1_aligned_trim.faa	785	20	0.292879461617981	0
13_distribution_divergence/01_input_alignments/OG0009250_disco_tree1_aligned_trim.faa	161	28	0.292904902673736	0
13_distribution_divergence/01_input_alignments/OG0010004_disco_tree1_aligned_trim.faa	310	33	0.293075915267435	0
13_distribution_divergence/01_input_alignments/OG0005940_disco_tree1_aligned_trim.faa	808	26	0.293176101078922	0
13_distribution_divergence/01_input_alignments/OG0004395_disco_tree1_aligned_trim.faa	932	28	0.293439528613475	0
13_distribution_divergence/01_input_alignments/OG0004848_disco_tree1_aligned_trim.faa	595	30	0.293554899172954	0
13_distribution_divergence/01_input_alignments/OG0009086_disco_tree1_aligned_trim.faa	230	30	0.293663758121528	0
13_distribution_divergence/01_input_alignments/OG0007006_disco_tree1_aligned_trim.faa	499	31	0.293940483451643	0
13_distribution_divergence/01_input_alignments/OG0006793_disco_tree2_aligned_trim.faa	625	19	0.294144191572169	0
13_distribution_divergence/01_input_alignments/OG0009544_disco_tree1_aligned_trim.faa	505	33	0.294376862213989	0
13_distribution_divergence/01_input_alignments/OG0004988_disco_tree1_aligned_trim.faa	1015	30	0.294397024245196	0
13_distribution_divergence/01_input_alignments/OG0008787_disco_tree1_aligned_trim.faa	231	33	0.294426547217073	0
13_distribution_divergence/01_input_alignments/OG0012140_disco_tree1_aligned_trim.faa	282	18	0.294639139366449	0
13_distribution_divergence/01_input_alignments/OG0006959_disco_tree1_aligned_trim.faa	852	30	0.294700260469333	0
13_distribution_divergence/01_input_alignments/OG0003833_disco_tree1_aligned_trim.faa	416	17	0.294716264715689	0
13_distribution_divergence/01_input_alignments/OG0006734_disco_tree1_aligned_trim.faa	2617	32	0.294805968713617	0
13_distribution_divergence/01_input_alignments/OG0003003_disco_tree1_aligned_trim.faa	387	17	0.294834116746698	0
13_distribution_divergence/01_input_alignments/OG0009515_disco_tree1_aligned_trim.faa	250	26	0.294856066617013	0
13_distribution_divergence/01_input_alignments/OG0004186_disco_tree2_aligned_trim.faa	93	26	0.294878905405784	0
13_distribution_divergence/01_input_alignments/OG0009155_disco_tree1_aligned_trim.faa	388	31	0.294909064881388	0
13_distribution_divergence/01_input_alignments/OG0010883_disco_tree1_aligned_trim.faa	141	19	0.294913799678812	0
13_distribution_divergence/01_input_alignments/OG0007155_disco_tree1_aligned_trim.faa	539	34	0.294989006242023	0
13_distribution_divergence/01_input_alignments/OG0005167_disco_tree1_aligned_trim.faa	390	30	0.295131882180005	0
13_distribution_divergence/01_input_alignments/OG0005823_disco_tree1_aligned_trim.faa	836	33	0.295268426988699	0
13_distribution_divergence/01_input_alignments/OG0006832_disco_tree1_aligned_trim.faa	376	32	0.295540445762165	0
13_distribution_divergence/01_input_alignments/OG0006458_disco_tree1_aligned_trim.faa	594	32	0.295613081527668	0
13_distribution_divergence/01_input_alignments/OG0003755_disco_tree1_aligned_trim.faa	375	27	0.295711257928321	0
13_distribution_divergence/01_input_alignments/OG0008665_disco_tree1_aligned_trim.faa	218	33	0.295877067286255	0
13_distribution_divergence/01_input_alignments/OG0003096_disco_tree1_aligned_trim.faa	194	21	0.296041683232164	0
13_distribution_divergence/01_input_alignments/OG0004212_disco_tree1_aligned_trim.faa	397	21	0.29607901412796	0
13_distribution_divergence/01_input_alignments/OG0003822_disco_tree1_aligned_trim.faa	1042	17	0.296207581548752	0
13_distribution_divergence/01_input_alignments/OG0005688_disco_tree1_aligned_trim.faa	211	32	0.296271045552887	0
13_distribution_divergence/01_input_alignments/OG0005308_disco_tree1_aligned_trim.faa	924	31	0.296550970731898	0
13_distribution_divergence/01_input_alignments/OG0002682_disco_tree1_aligned_trim.faa	2558	28	0.296598147337175	0
13_distribution_divergence/01_input_alignments/OG0002525_disco_tree2_aligned_trim.faa	156	32	0.296633397899973	0
13_distribution_divergence/01_input_alignments/OG0008442_disco_tree1_aligned_trim.faa	380	25	0.296798273777734	0
13_distribution_divergence/01_input_alignments/OG0006179_disco_tree1_aligned_trim.faa	493	28	0.296862653928796	0
13_distribution_divergence/01_input_alignments/OG0009689_disco_tree1_aligned_trim.faa	290	27	0.297401832698618	0
13_distribution_divergence/01_input_alignments/OG0005112_disco_tree1_aligned_trim.faa	320	31	0.297648622197738	0
13_distribution_divergence/01_input_alignments/OG0009114_disco_tree1_aligned_trim.faa	480	31	0.297652976565553	0
13_distribution_divergence/01_input_alignments/OG0009602_disco_tree1_aligned_trim.faa	222	32	0.297687980651389	0
13_distribution_divergence/01_input_alignments/OG0007880_disco_tree1_aligned_trim.faa	217	32	0.29771155864096	0
13_distribution_divergence/01_input_alignments/OG0006058_disco_tree1_aligned_trim.faa	478	23	0.297866300708273	0
13_distribution_divergence/01_input_alignments/OG0008213_disco_tree1_aligned_trim.faa	672	32	0.297983962507662	0
13_distribution_divergence/01_input_alignments/OG0006698_disco_tree1_aligned_trim.faa	359	30	0.298053048879833	0
13_distribution_divergence/01_input_alignments/OG0005595_disco_tree1_aligned_trim.faa	537	31	0.298088603165345	0
13_distribution_divergence/01_input_alignments/OG0003466_disco_tree1_aligned_trim.faa	1201	27	0.298225243340132	0
13_distribution_divergence/01_input_alignments/OG0003072_disco_tree1_aligned_trim.faa	1241	30	0.298294091898094	0
13_distribution_divergence/01_input_alignments/OG0008649_disco_tree1_aligned_trim.faa	1394	26	0.298336007451469	0
13_distribution_divergence/01_input_alignments/OG0008170_disco_tree1_aligned_trim.faa	323	33	0.298420393774869	0
13_distribution_divergence/01_input_alignments/OG0006714_disco_tree1_aligned_trim.faa	477	26	0.298563569618895	0
13_distribution_divergence/01_input_alignments/OG0001136_disco_tree1_aligned_trim.faa	366	22	0.299010087219134	0
13_distribution_divergence/01_input_alignments/OG0008301_disco_tree1_aligned_trim.faa	301	30	0.299225681855821	0
13_distribution_divergence/01_input_alignments/OG0010283_disco_tree1_aligned_trim.faa	661	29	0.299279332178702	0
13_distribution_divergence/01_input_alignments/OG0005415_disco_tree1_aligned_trim.faa	857	19	0.299582600451075	0
13_distribution_divergence/01_input_alignments/OG0004452_disco_tree1_aligned_trim.faa	448	18	0.299654030768536	0
13_distribution_divergence/01_input_alignments/OG0003847_disco_tree1_aligned_trim.faa	672	27	0.299809192701754	0
13_distribution_divergence/01_input_alignments/OG0009811_disco_tree1_aligned_trim.faa	614	33	0.299842490241512	0
13_distribution_divergence/01_input_alignments/OG0008489_disco_tree1_aligned_trim.faa	400	33	0.299860490142636	0
13_distribution_divergence/01_input_alignments/OG0006472_disco_tree1_aligned_trim.faa	531	21	0.300059243531073	0
13_distribution_divergence/01_input_alignments/OG0008519_disco_tree1_aligned_trim.faa	746	32	0.300149642635738	0
13_distribution_divergence/01_input_alignments/OG0010919_disco_tree1_aligned_trim.faa	404	26	0.300158396351056	0
13_distribution_divergence/01_input_alignments/OG0004249_disco_tree1_aligned_trim.faa	774	24	0.300263054608985	0
13_distribution_divergence/01_input_alignments/OG0008428_disco_tree1_aligned_trim.faa	1139	31	0.300375088364616	0
13_distribution_divergence/01_input_alignments/OG0002060_disco_tree2_aligned_trim.faa	474	26	0.300402604997623	0
13_distribution_divergence/01_input_alignments/OG0007379_disco_tree1_aligned_trim.faa	567	29	0.30107138529906	0
13_distribution_divergence/01_input_alignments/OG0000968_disco_tree1_aligned_trim.faa	594	18	0.301080490226958	0
13_distribution_divergence/01_input_alignments/OG0009381_disco_tree1_aligned_trim.faa	185	33	0.301182083201263	0
13_distribution_divergence/01_input_alignments/OG0001685_disco_tree1_aligned_trim.faa	851	27	0.301198037488287	0
13_distribution_divergence/01_input_alignments/OG0002358_disco_tree1_aligned_trim.faa	885	23	0.301260458838715	0
13_distribution_divergence/01_input_alignments/OG0003320_disco_tree1_aligned_trim.faa	969	31	0.30134120396951	0
13_distribution_divergence/01_input_alignments/OG0002582_disco_tree2_aligned_trim.faa	383	34	0.30138733793749	0
13_distribution_divergence/01_input_alignments/OG0002416_disco_tree1_aligned_trim.faa	474	28	0.301399027238066	0
13_distribution_divergence/01_input_alignments/OG0004895_disco_tree1_aligned_trim.faa	532	21	0.301658684577752	0
13_distribution_divergence/01_input_alignments/OG0000148_disco_tree6_aligned_trim.faa	652	23	0.301809920858468	0
13_distribution_divergence/01_input_alignments/OG0005367_disco_tree1_aligned_trim.faa	438	17	0.301821609861791	0
13_distribution_divergence/01_input_alignments/OG0008227_disco_tree1_aligned_trim.faa	232	33	0.301839158881339	0
13_distribution_divergence/01_input_alignments/OG0007792_disco_tree1_aligned_trim.faa	570	23	0.301862335092538	0
13_distribution_divergence/01_input_alignments/OG0008411_disco_tree1_aligned_trim.faa	355	17	0.30191040313383	0
13_distribution_divergence/01_input_alignments/OG0005470_disco_tree1_aligned_trim.faa	259	29	0.30204817556766	0
13_distribution_divergence/01_input_alignments/OG0001453_disco_tree1_aligned_trim.faa	699	17	0.30207485490458	0
13_distribution_divergence/01_input_alignments/OG0001682_disco_tree2_aligned_trim.faa	1651	24	0.302132586492717	0
13_distribution_divergence/01_input_alignments/OG0009773_disco_tree1_aligned_trim.faa	477	34	0.302198870283475	0
13_distribution_divergence/01_input_alignments/OG0001242_disco_tree2_aligned_trim.faa	537	19	0.302216160052052	0
13_distribution_divergence/01_input_alignments/OG0007400_disco_tree1_aligned_trim.faa	500	32	0.30224649028231	0
13_distribution_divergence/01_input_alignments/OG0008689_disco_tree1_aligned_trim.faa	399	31	0.30227989106027	0
13_distribution_divergence/01_input_alignments/OG0006343_disco_tree1_aligned_trim.faa	348	30	0.302291113415594	0
13_distribution_divergence/01_input_alignments/OG0001104_disco_tree2_aligned_trim.faa	312	29	0.302357305176043	0
13_distribution_divergence/01_input_alignments/OG0007633_disco_tree1_aligned_trim.faa	338	31	0.302493766100666	0
13_distribution_divergence/01_input_alignments/OG0005839_disco_tree1_aligned_trim.faa	431	27	0.302862940220192	0
13_distribution_divergence/01_input_alignments/OG0006912_disco_tree1_aligned_trim.faa	432	34	0.303004121421218	0
13_distribution_divergence/01_input_alignments/OG0004270_disco_tree1_aligned_trim.faa	805	29	0.303089359020336	0
13_distribution_divergence/01_input_alignments/OG0001805_disco_tree1_aligned_trim.faa	893	26	0.303166007206026	0
13_distribution_divergence/01_input_alignments/OG0007287_disco_tree1_aligned_trim.faa	580	26	0.303185730711422	0
13_distribution_divergence/01_input_alignments/OG0001933_disco_tree1_aligned_trim.faa	647	20	0.303745492491813	0
13_distribution_divergence/01_input_alignments/OG0000620_disco_tree3_aligned_trim.faa	212	32	0.303784074289519	0
13_distribution_divergence/01_input_alignments/OG0007861_disco_tree1_aligned_trim.faa	153	20	0.303988727654502	0
13_distribution_divergence/01_input_alignments/OG0007490_disco_tree1_aligned_trim.faa	507	34	0.304174172560108	0
13_distribution_divergence/01_input_alignments/OG0003981_disco_tree1_aligned_trim.faa	508	33	0.304280027415331	0
13_distribution_divergence/01_input_alignments/OG0000753_disco_tree2_aligned_trim.faa	283	28	0.304350670301088	0
13_distribution_divergence/01_input_alignments/OG0006232_disco_tree2_aligned_trim.faa	335	19	0.304378564405286	0
13_distribution_divergence/01_input_alignments/OG0000707_disco_tree4_aligned_trim.faa	792	28	0.304529774074652	0
13_distribution_divergence/01_input_alignments/OG0007868_disco_tree1_aligned_trim.faa	445	21	0.304538189422028	0
